"codigo_ibge","safra_soja","latitude","longitude","area_total","n_sinistros","n_apolices","sum_indenizacao_total","sum_total_premios","tipo_solo","awc_ana","area_total_irrigada_fertigada_percentual","X","PC_Prec_1","PC_Prec_2","PC_Prec_3","PC_Prec_4","PC_Temp_1","PC_Temp_2"
4112306,1,-23.8142,-50.1422,117.82,0,1,0,12287.69,"PVAd",0.16064046466858,0.00372732984739247,20202,-0.0110390966468773,-0.00940456442218482,0.023910805272305,0.00159589452023503,0.527945208621815,0.20830412505414
4112306,3,-23.8142,-50.1422,16.08,0,1,0,2454.41,"PVAd",0.16064046466858,0.00372732984739247,20204,-0.458965287339753,0.815253444643176,-0.281971114517943,-1.02957964218749,1.76657322261182,0.663669245887112
4112306,4,-23.8142,-50.1422,0,0,0,0,NA,"PVAd",0.16064046466858,0.00372732984739247,20205,0.000354897665748897,0.0169128227808661,-0.00134705983149253,0.00896562875101029,0.392037851058602,-0.0477595027472512
4112306,5,-23.8142,-50.1422,476.8,0,18,0,101331.35,"PVAd",0.16064046466858,0.00372732984739247,20206,0.0101360884104851,0.0121052444234226,0.00220815119695352,0.000370284651096516,0.606281383731905,0.548231165870542
5004809,2,-23.8903,-54.4059,48.4,0,1,0,7373.62,"PVe",0.072186809420104,0,20227,-2.53736385702161,-0.476392095956124,0.0131379487326965,-0.0594818599466692,-0.0364102076372438,-1.43550226406134
5004809,4,-23.8903,-54.4059,1176.4,3,15,146649.571273707,145434.27,"PVe",0.072186809420104,0,20229,-1.71762143113864,0.139975713860145,0.42387869936625,1.93929319890535,-0.590834301244729,-1.31003653510373
4112405,3,-23.4693,-52.5557,655.37,6,9,393429.084768429,105869.99,"NVe",0.0860701501293633,0.00090807276689772,20236,-0.763608911852504,-0.692412133712323,0.430615446297822,-1.14902810987208,-0.314379180537269,-0.0203091797230185
4112405,5,-23.4693,-52.5557,5651.54,0,144,0,1251318.51,"NVe",0.0860701501293633,0.00090807276689772,20238,0.315829851840647,0.967409167021476,0.30662285953159,-0.243735792544708,-0.74013561131064,-0.274586304521332
4311122,3,-28.8811,-50.3637,19,0,1,0,2097.6,"CHd",0.14016419903553,0,20260,-3.19355906142032,-1.30461504811191,-1.36629279279825,-1.75715437958456,7.24043714317808,2.53150092696891
4311122,5,-28.8811,-50.3637,0,0,0,0,NA,"CHd",0.14016419903553,0,20262,-2.09586216035941,-0.371102400628617,-1.2335809778833,-0.599762104000951,6.85197673494626,2.12032539597345
5211800,1,-15.7529,-49.3344,0,0,0,0,NA,"LVd",0.114856119833937,0.00198247135133753,20266,2.6329230225668,-1.05282428341108,-1.49824574648805,-2.0149882883606,-2.91801446587426,1.04165837326359
5211800,2,-15.7529,-49.3344,0,0,0,0,NA,"LVd",0.114856119833937,0.00198247135133753,20267,0.0226146916282604,0.0108040179485245,0.00458596112718602,0.0073870310768707,-0.907146251362908,0.0804363526459399
5211800,3,-15.7529,-49.3344,523.43,0,3,0,53745.35,"LVd",0.114856119833937,0.00198247135133753,20268,0.0342067002419525,-0.000961442078373846,0.00166166973704656,0.000143670340776444,-0.714014655084185,0.271180407640685
5211800,4,-15.7529,-49.3344,1512.43,0,8,0,171963.73,"LVd",0.114856119833937,0.00198247135133753,20269,0.0221185741528557,-0.00852933348984927,-0.00456633214570208,0.00623409849903593,-0.857141813632538,-0.116138054219383
5211800,5,-15.7529,-49.3344,2338.53,1,14,54421.7173733274,276009.08,"LVd",0.114856119833937,0.00198247135133753,20270,0.0310216591481225,-0.00931069268019385,-0.0122360663962154,-0.00584815383580432,-0.903261739030947,0.138803245190455
5004908,2,-20.1386,-54.3996,2285.44,3,9,1745642.03943352,298510.27,"LVd",0.0682025105300095,0.00308996345596281,20283,0.508785065779432,0.042329826009911,0.16964844301727,-0.224910080983404,-0.921002252049481,-0.0730161754889299
5004908,3,-20.1386,-54.3996,915,2,5,478792.526397382,142167.54,"LVd",0.0682025105300095,0.00308996345596281,20284,0.00711107784451545,0.0011036996413451,0.000510782470220767,-0.00136143550267693,-0.369349876676589,0.249915075016521
5004908,4,-20.1386,-54.3996,4168.37,4,19,774257.138616936,687795.69,"LVd",0.0682025105300095,0.00308996345596281,20285,0.00659773153474091,0.00171833009333827,0.000627290337307025,-0.000160739404310654,-0.532719794974606,-0.183880764623664
5004908,5,-20.1386,-54.3996,9060.86,1,59,451310.165676734,2004133.57,"LVd",0.0682025105300095,0.00308996345596281,20286,0.00778731789944927,0.00204584085191376,0.000245719373171957,-0.00109443075411802,-0.509710645621049,0.106392787839547
5004908,6,-20.1386,-54.3996,9390.4,8,65,2213011.07156399,2694020.54,"LVd",0.0682025105300095,0.00308996345596281,20287,0.00665324364007998,0.00154187521500541,0.000126088677145617,-0.00198344444349109,-0.481429170351735,0.268527763342179
5005004,1,-21.4799,-56.1489,292,0,2,0,33531.43,"LVd",0.0857032733872076,1.41101238727775e-05,20306,0.138510311114568,-2.34323636079623,2.18034344967082,-1.02695592853884,-2.97659821913084,-1.23597237696262
5005004,2,-21.4799,-56.1489,0,0,0,0,NA,"LVd",0.0857032733872076,1.41101238727775e-05,20307,-0.00118896429328711,0.00022617006516967,-0.00250920810880692,0.000138566963710925,-0.845353649073468,-0.911808963351232
5005004,3,-21.4799,-56.1489,275.45,0,1,0,50400.68,"LVd",0.0857032733872076,1.41101238727775e-05,20308,0.00394359222429621,-0.00221565150857026,-0.00125675576222379,-0.00435151170336349,-0.904911205815782,-0.52579727229147
5005004,4,-21.4799,-56.1489,1106.01,0,3,0,69844.82,"LVd",0.0857032733872076,1.41101238727775e-05,20309,0.00205955532964173,-0.000662231623533807,0.00363718847283454,0.00391225156622456,-1.0842206612396,-0.991137000567318
4112504,2,-24.1809,-51.6902,2933.59,0,77,0,301222.84,"LVdf",0.133773900294648,0.00353180804381377,20315,-2.8218471751494,0.448117938353663,-0.645177000559261,-0.399023697925074,1.03192811410319,-1.0435614814831
4112504,3,-24.1809,-51.6902,2108.56,0,55,0,286537.2,"LVdf",0.133773900294648,0.00353180804381377,20316,-0.0138496970504904,-0.00567555910137474,-0.00633031935290131,-0.0114790062948384,0.406060201813619,0.191278758398203
4112504,4,-24.1809,-51.6902,2658.22,0,66,0,393665.06,"LVdf",0.133773900294648,0.00353180804381377,20317,-0.00654752123354925,0.00996420709115447,-0.00252683214304638,0.0116079928194532,0.0695056971345271,-0.427348679119635
4112504,5,-24.1809,-51.6902,4162.13,0,122,0,768870.48,"LVdf",0.133773900294648,0.00353180804381377,20318,0.00150152685487357,0.00904434586107339,1.34178673213043e-05,-0.00560330969562016,0.250683864600285,0.124860055800617
4112504,6,-24.1809,-51.6902,5178.46,18,175,1020511.6117536,1299519.27,"LVdf",0.133773900294648,0.00353180804381377,20319,-0.0150008373916108,0.0110535059794217,0.000845328113326148,-0.0105287504200197,0.317747856303948,0.0650686549055087
4112603,1,-22.5523,-52.0503,802.86,1,12,8954.22430452277,148993.43,"NVe",0.0549028834931573,0,20354,0.000965755510045509,-0.00340003663125995,0.0147755259657054,0.00454977507673346,-0.726886944316328,-0.722964095996143
4112603,2,-22.5523,-52.0503,848.56,0,11,0,164589.94,"NVe",0.0549028834931573,0,20355,-0.00990155988251621,0.0081010172299704,-0.00630006314050832,-0.00206337070358918,-0.639041903188871,-0.78259135687971
4112603,3,-22.5523,-52.0503,475.88,6,7,758964.147758635,75665.24,"NVe",0.0549028834931573,0,20356,0.00142627782887627,0.00223907761693767,-0.00260770419245652,-0.00484089970988387,-0.451050290726493,-0.310371681367635
4112603,4,-22.5523,-52.0503,654.43,0,7,0,148835.74,"NVe",0.0549028834931573,0,20357,0.00212078646328994,0.0115591809487917,-0.000526170187122758,0.00822025489553936,-0.781085187307437,-0.899111914053357
4112603,5,-22.5523,-52.0503,1644.57,2,23,171947.634994368,436421.14,"NVe",0.0549028834931573,0,20358,0.00796621348580296,0.0103677895513742,-0.000538550718175015,-0.00150507414655601,-0.619316614047188,-0.36818294678487
4112603,6,-22.5523,-52.0503,1176.81,12,22,345564.919390613,376312.4,"NVe",0.0549028834931573,0,20359,0.000530967974163757,0.0136422564037291,-0.000811874062695732,-0.00409891976889522,-0.551816337482162,-0.427982896902662
3525102,1,-21.0176,-47.7606,0,0,0,0,NA,"LVdf",0.123059136557094,0.265831638359879,20362,0.0224204809539543,0.000991602337269797,0.00536605170572533,-0.00277842940968599,-0.368160012635554,-0.069591010913481
4208955,4,-26.7191,-52.8625,0,0,0,0,NA,"CXve",0.137485043607025,0,20373,-2.02317810218212,-1.73339679193016,1.42597375721523,1.06068049173609,2.61098458840557,-0.631106494765565
4208955,5,-26.7191,-52.8625,166.17,0,6,0,56452.35,"CXve",0.137485043607025,0,20374,-0.0253247676260235,-0.0199604555656635,-0.00775063196706564,-0.0130570051404576,0.850298651806619,0.26585109743347
3525102,5,-21.0176,-47.7606,81.53,0,2,0,20341.72,"LVdf",0.123059136557094,0.265831638359879,20366,2.3848210484935,-0.141001034598381,-0.162038626932196,0.267280918050659,-1.10771421214164,0.664482113128804
4208955,6,-26.7191,-52.8625,28,0,2,0,12740.96,"CXve",0.137485043607025,0,20375,-0.0434431416225873,-0.00380873985038484,0.0165031133113161,-0.0190540443459905,0.867482125833307,0.281061714902975
4311130,2,-29.2922,-54.2237,4707.52,0,33,0,621721.68,"PVd",0.124464377458949,0.00730194068745386,20379,-0.767398417673992,-1.49120408425139,-1.68849061385068,0.239259925830983,3.04826056546525,-1.75267786641056
4311130,3,-29.2922,-54.2237,4205.1,0,31,0,533099.74,"PVd",0.124464377458949,0.00730194068745386,20380,-0.036766979296933,-0.0186508547633288,-0.0192384069552251,-0.00533838595325586,0.639568581568847,-0.158205580703938
4311130,4,-29.2922,-54.2237,4839.91,23,46,3425306.72925586,765430.27,"PVd",0.124464377458949,0.00730194068745386,20381,-0.0350148168914695,-0.0129086914781633,0.0128156370211793,0.00403339493269089,0.697890489339538,-0.163455194003337
4311130,5,-29.2922,-54.2237,11217.78,7,110,364915.248053447,2690947.29,"PVd",0.124464377458949,0.00730194068745386,20382,-0.0322793238966183,-0.0160329678566101,-0.000930058573712465,-0.00846586089708264,0.739536581251039,-0.0448544615153523
4311130,6,-29.2922,-54.2237,8107.33,31,93,3478866.61307794,2696842.03,"PVd",0.124464377458949,0.00730194068745386,20383,-0.0384327558517317,0.00263974450204453,0.0163486392022576,-0.0106599604171054,0.73572543239171,-0.0362079382828398
3525201,3,-23.1039,-46.728,103.34,0,1,0,10108.84,"LVAd",0.107233034177131,0.0200726302446194,20388,0.48687037348025,1.86375354925666,-0.438528215747074,-0.456352230867607,3.20925999769045,1.57603454988225
3525201,5,-23.1039,-46.728,73.8,0,4,0,27343.51,"LVAd",0.107233034177131,0.0200726302446194,20390,1.74114323270846,0.580816675332805,-0.170955255166521,0.987892834114979,2.79739336161759,1.65649871629995
3525201,6,-23.1039,-46.728,110.34,0,3,0,13392.6,"LVAd",0.107233034177131,0.0200726302446194,20391,0.0202470178635731,0.0236307816979911,0.00173778099199902,0.00167918643005124,1.30564404298175,1.12937078537492
5211909,6,-17.8784,-51.7204,46897.6,0,258,0,9951301.34,"LVdf",0.10517863021772,0.0138037524900913,20407,2.37501270146328,-0.796757179218589,0.414706307545647,-0.151485022668924,-1.9313817818938,0.932349145026787
4112702,1,-23.2578,-50.9777,1181.65,0,28,0,142379.44,"NVe",0.128663071717984,0.00364371960949377,20410,0.20156671746488,-0.989331050389583,1.8843155902714,0.396194189733946,0.170352540398271,-0.272819929093479
4112702,3,-23.2578,-50.9777,1171.3,5,25,645097.333118617,155132.99,"NVe",0.128663071717984,0.00364371960949377,20412,-0.122837936919817,0.655479918251365,0.240409607341359,-1.20900895350272,0.584652119602668,0.183686813212812
5005103,1,-22.4806,-54.3079,1019.2,0,3,0,154496.06,"LVd",0.0853268640230845,0.00699371849227074,20426,-0.0091705019080401,-0.020598772451003,0.0257111558812282,0.00462364216962777,-1.18552481460162,-1.03673229828157
5005103,2,-22.4806,-54.3079,1305.3,0,7,0,198675.64,"LVd",0.0853268640230845,0.00699371849227074,20427,-0.0178249726730514,-0.00116089575434492,-0.00554541210877132,0.000360317302669353,-0.90438793041814,-1.0572138955728
5005103,4,-22.4806,-54.3079,938.4,1,8,451072.323899032,189880.15,"LVd",0.0853268640230845,0.00699371849227074,20429,-0.928739899050407,-0.0965879165782728,0.526322722484941,1.83028599653805,-2.83653351501564,-1.64081023289961
5005103,6,-22.4806,-54.3079,8036.77,47,57,13579977.3866493,2327659.19,"LVd",0.0853268640230845,0.00699371849227074,20431,-0.673500269909219,0.703374079616443,0.342792778781887,-0.512714344182264,-2.77681856645506,-0.767106224027337
2105450,5,-5.82282,-44.2153,92,0,1,0,29810.02,"FFc",0.0927259781389048,0,20446,1.03196389255476,0.976510901493826,-2.49781241094554,0.00110860138552022,-5.5602409391626,0.345708915391647
2105450,6,-5.82282,-44.2153,105,0,1,0,43700.5,"FFc",0.0927259781389048,0,20447,0.0234422689705955,0.00610375539410652,-0.0195037226347409,0.00348528599302653,-1.95333493341702,-0.568471940122384
3525300,1,-22.2936,-48.5592,24.5,0,1,0,3174.39,"LVef",0.101392176633868,0.370009373909105,20466,0.0137727631259958,0.00665473327017538,0.00708640040363482,-0.000910131619084121,-0.504662817833435,-0.345807816494816
3525300,2,-22.2936,-48.5592,0,0,0,0,NA,"LVef",0.101392176633868,0.370009373909105,20467,0.00635169173685605,0.0183702299354008,0.000864332807691762,-0.0033167917960519,-0.474552112686959,-0.397990536942642
3525300,3,-22.2936,-48.5592,100,0,1,0,14410.96,"LVef",0.101392176633868,0.370009373909105,20468,0.0168863761012487,0.0146084814177483,-0.00295812696482659,-0.00350095958069243,-0.251329756978933,-0.0863869670246832
3525300,6,-22.2936,-48.5592,2683.3,0,24,0,537698.49,"LVef",0.101392176633868,0.370009373909105,20471,0.870134402531019,2.9946512261176,0.388154191429383,0.115853425371299,-0.916184498183674,0.124671084175353
1711506,5,-12.6509,-48.589,1239.57,0,4,0,280391.66,"PVAd",0.110312328653508,9.22849334233419e-06,20478,2.60809663254489,-0.674801131512347,-1.39380295201692,-0.530763622633295,-5.29470545540019,0.264570268041219
5212006,3,-16.1773,-50.9508,39.47,0,1,0,4385.58,"LVd",0.116863193,0.00314513750510385,20484,3.32110608863851,-1.30309214639432,0.587421410950671,0.00363108351857921,-4.38490933548768,0.417096310107912
5212006,4,-16.1773,-50.9508,120,0,1,0,21383.97,"LVd",0.116863193,0.00314513750510385,20485,0.0214143082989569,-0.00638899873125798,-0.00506946012685307,0.00496594688998661,-1.62781239173543,-0.716062972979614
5212006,5,-16.1773,-50.9508,788.99,0,6,0,99317.76,"LVd",0.116863193,0.00314513750510385,20486,0.0303977893532733,-0.00684688362055653,-0.00946617066687597,-0.00391516421736819,-1.65573561343131,-0.489697164608854
2105476,1,-5.36237,-45.6356,0,0,0,0,NA,"PVAe",0.109679768846932,0,20514,0.807754561823588,1.98544944722127,-2.40356106644019,-0.420959792748024,-5.43122500547023,0.157343589678808
2105476,5,-5.36237,-45.6356,0,0,0,0,NA,"PVAe",0.109679768846932,0,20518,1.64737439167434,0.1951784301119,-2.45017735391768,-0.703649486837362,-5.50170592966602,0.126291941120105
2105476,6,-5.36237,-45.6356,296,0,2,0,153898.17,"PVAe",0.109679768846932,0,20519,0.0245903606214835,-0.00293163078585531,-0.0250696858984744,0.00495526121708885,-1.90821364110848,-0.590437667858267
3525409,2,-20.3116,-47.5918,0,0,0,0,NA,"LVAd",0.087710611,0.0574147665169004,20587,1.89818791346781,0.385970017006931,0.280308139384863,-0.405615947763567,-0.95574553020892,0.438462395468448
3525409,3,-20.3116,-47.5918,0,0,0,0,NA,"LVAd",0.087710611,0.0574147665169004,20588,0.0249573088460694,0.00494629056549355,-0.000690914281218588,-0.00635417037716554,-0.153470792540149,0.236259677081422
3525409,4,-20.3116,-47.5918,160.11,0,2,0,5784,"LVAd",0.087710611,0.0574147665169004,20589,0.0201310753825403,0.0088368497499575,0.00408631461468827,0.00931958487535675,-0.358040971979111,-0.168902056000642
3525409,5,-20.3116,-47.5918,0,0,0,0,NA,"LVAd",0.087710611,0.0574147665169004,20590,0.0295970887248113,0.00029891053050589,-0.00451837761618589,0.00391605859817756,-0.264414226864921,0.303344601856468
3135902,3,-21.9887,-45.2911,0,0,0,0,NA,"LVd",0.115387623157457,0,20612,1.2907576615778,1.12060046338749,0.142963725858887,-0.422562804515396,2.58682472092016,1.13582516392269
4112751,1,-24.3839,-53.3849,4556.4,2,135,84111.7305324218,697579.03,"NVe",0.109749555620708,0.00101011733522966,20618,-1.54000799054097,-2.82140658954814,3.30552831873161,0.500053427729392,0.556314536032129,-0.627627465351424
4112751,2,-24.3839,-53.3849,2846.17,0,73,0,473171.74,"NVe",0.109749555620708,0.00101011733522966,20619,-0.030387822235556,-0.00332248547526801,-0.00661971067927948,-0.00435661317382324,0.253796031772229,-0.283776862389877
4112751,3,-24.3839,-53.3849,3519.16,41,112,1592495.16371979,625541.46,"NVe",0.109749555620708,0.00101011733522966,20620,-0.0146954316400387,-0.0101608327298343,-0.000541820441818536,-0.00745259007964858,0.417178937673655,0.20999681037445
4112751,4,-24.3839,-53.3849,2759.72,7,117,185397.214681004,502596.63,"NVe",0.109749555620708,0.00101011733522966,20621,-0.0122685049807137,0.000711104601176353,0.00644655773883191,0.0140312004771318,0.081552529113274,-0.384176587956492
4112751,5,-24.3839,-53.3849,7084.6,26,315,484669.977186023,1509809.56,"NVe",0.109749555620708,0.00101011733522966,20622,-0.00308275272484808,-0.000685407254571885,0.00238980624669687,-0.0049278958463958,0.248999860609711,0.142740733744758
3136306,1,-17.7398,-46.1715,0,0,0,0,NA,"RLd",0.125956363974995,0.0405397553620493,20770,2.28612899583376,0.452844334292494,-0.585170543624418,-1.47420553668178,-2.26643452414127,0.692995290903569
3136306,3,-17.7398,-46.1715,225,0,2,0,31230.05,"RLd",0.125956363974995,0.0405397553620493,20772,2.21270487171632,1.11073044842134,1.20842741464104,-0.155254630089418,-1.69299082163448,0.974864292091969
3136306,4,-17.7398,-46.1715,550,0,1,0,68355.8,"RLd",0.125956363974995,0.0405397553620493,20773,0.0259820390962625,0.00761576645806451,0.0042143853129631,0.00663902562551849,-0.676268967873184,-0.208636739818283
3136306,5,-17.7398,-46.1715,1282.83,2,7,226863.762839144,239943.16,"RLd",0.125956363974995,0.0405397553620493,20774,0.0324747627955321,0.00458523480815698,-0.00391398455773699,-0.00420481178987537,-0.677095215205668,0.137857817120172
3136306,6,-17.7398,-46.1715,482,0,2,0,11382.46,"RLd",0.125956363974995,0.0405397553620493,20775,0.0301074300178876,0.00744647635687734,-0.0030926005261662,0.00888161208301925,-0.503005884282491,0.185544596167057
3525607,1,-22.2473,-50.7694,1090.34,0,17,0,109144.55,"PVAe",0.0846975896066213,0.076290145446608,20778,0.662069139619897,0.241661787696456,0.906434579085721,0.300600310063678,-1.49940723855566,-0.645677443300953
3525607,3,-22.2473,-50.7694,1113.27,2,30,45874.0284056769,162859.84,"PVAe",0.0846975896066213,0.076290145446608,20780,0.231757759137441,1.25311351910496,0.187071190462996,-0.357793157149145,-0.895634083619572,0.0295140434379288
3525607,4,-22.2473,-50.7694,1615.29,11,35,1031443.78443042,282717.36,"PVAe",0.0846975896066213,0.076290145446608,20781,0.00894774880685619,0.0133227100343305,-0.000965851514980618,0.0051778764671732,-0.663330919610698,-0.693801137276384
3525607,5,-22.2473,-50.7694,1585.64,3,32,76433.7291215182,300311.36,"PVAe",0.0846975896066213,0.076290145446608,20782,0.0118468009959011,0.01080740271967,0.00104966178221104,0.00115704180033702,-0.487036740858303,-0.156427164937393
3525607,6,-22.2473,-50.7694,2223.62,4,25,764118.284568909,864368.94,"PVAe",0.0846975896066213,0.076290145446608,20783,0.00872535299760425,0.0183079845683563,-0.000349222000433691,-0.000502068456460738,-0.418406753649223,-0.239541881260086
4112801,1,-23.4987,-49.909,305.3,0,3,0,38555.72,"RLe",0.1517952631042,0.0012795108810297,20818,0.00370570031710792,-0.00643320113923107,0.0178505653245027,0.00482711088689026,0.107300136836409,-0.0525038271852689
4112801,4,-23.4987,-49.909,415.97,1,4,104833.119574781,36464.59,"RLe",0.1517952631042,0.0012795108810297,20821,0.141774911882833,1.58112542305932,-0.580717998551746,1.79811929817763,0.306629076589909,-0.599046254452004
4112801,5,-23.4987,-49.909,522.23,0,9,0,99099.78,"RLe",0.1517952631042,0.0012795108810297,20822,0.00963554807460661,0.0120673506659742,0.000867225388547422,0.00090433246546118,0.199726693342265,0.297849063889655
4112801,6,-23.4987,-49.909,1036.88,1,15,113070.30575686,252168.11,"RLe",0.1517952631042,0.0012795108810297,20823,0.0063334324836322,0.0214179031123141,9.90684927076998e-06,-0.00290575491820634,0.278106257026144,0.227818582719802
4311155,3,-28.6435,-54.1141,7024.22,0,33,0,972200.06,"NVe",0.124269692356609,0.0430370474128228,20844,-3.58338120085824,-1.75022355487849,-2.17875878125091,-0.989100305099849,1.79729034514605,-0.871500523792295
4311155,4,-28.6435,-54.1141,5439.72,26,42,5906379.75723242,878914.18,"NVe",0.124269692356609,0.0430370474128228,20845,-0.026893557791649,-0.00948887512123562,0.0125444085043438,0.00469133516799655,0.517221660875434,-0.291200292554918
4311155,6,-28.6435,-54.1141,16740.94,105,207,14531651.7830869,5907743.21,"NVe",0.124269692356609,0.0430370474128228,20847,-2.9443776113889,1.50462662610388,0.874804429277294,-1.65137603678979,1.94146198697214,-0.677480478628743
4209102,1,-26.3045,-48.8487,0,0,0,0,NA,"PVAd",0.116036239841544,0.0306328515435566,20850,-0.851966278960918,-3.40737145566486,1.32802766325107,1.84059588276789,0.54009933979727,-0.703425079407201
4209102,2,-26.3045,-48.8487,0,0,0,0,NA,"PVAd",0.116036239841544,0.0306328515435566,20851,-0.0166353544498266,-0.00989910621238473,-0.00803359516938549,-0.000615877766922782,0.129446652861566,-0.564083362709478
4209102,6,-26.3045,-48.8487,0,0,0,0,NA,"PVAd",0.116036239841544,0.0306328515435566,20855,-0.736332541559384,0.689689065078445,0.342154155779232,-1.0075124408027,0.909923089939863,-0.226077878927556
4209151,1,-26.9566,-49.6286,525,0,1,0,47975.34,"CXbd",0.124102654397948,9.86310016964532e-05,20874,-0.0287025428333104,-0.0181963184919634,0.0252917673673507,0.0109766972642453,1.60496945693653,0.777186382004801
4209151,4,-26.9566,-49.6286,0,0,0,0,NA,"CXbd",0.124102654397948,9.86310016964532e-05,20877,-0.729475959046798,0.712022561456947,0.0249765124462556,1.3856263531434,4.18344255299841,0.0255959199975455
4209151,5,-26.9566,-49.6286,99.9,0,1,0,12710.32,"CXbd",0.124102654397948,9.86310016964532e-05,20878,-0.00335374623822091,0.00630804753287052,-0.00199495424343566,-0.00380458264784994,1.65452719840397,1.11503224602719
3525706,1,-21.0551,-49.6892,103,0,3,0,13220.19,"PVAe",0.067174244,0.228288334542299,20882,0.0168603798580902,0.00399011878443787,0.0101797369580257,-0.000261466953888283,-1.12764723789405,-0.749789398861848
3525706,4,-21.0551,-49.6892,645.25,0,7,0,92491.96,"PVAe",0.067174244,0.228288334542299,20885,0.549701655116172,2.22501015977223,0.234209820137097,1.4441845571934,-3.09664612085514,-1.35036277335124
3525706,5,-21.0551,-49.6892,1750.6,1,22,454853.659840686,477019.01,"PVAe",0.067174244,0.228288334542299,20886,0.0205377370279906,0.012474613700302,-0.00107635115080156,0.00262607543472408,-1.11598205668727,-0.520806046148732
3525706,6,-21.0551,-49.6892,982.84,1,17,88864.3413799549,316794.81,"PVAe",0.067174244,0.228288334542299,20887,0.0187115292175743,0.0258186964995385,-0.000448104206395471,0.000236131908299108,-1.0855875403841,-0.639047026982673
5212105,2,-17.802,-49.6197,586.63,0,5,0,65671.57,"LVd",0.132502365112965,0.0379865675671904,20939,1.90743030482241,0.682996361081296,0.793752946086767,0.214162592428889,-3.48865735116325,0.157790627569613
5212105,4,-17.802,-49.6197,1088.46,0,9,0,137614.74,"LVd",0.132502365112965,0.0379865675671904,20941,1.2312953466191,-0.593602911775406,0.448965486011593,0.705245093054682,-3.21241656875564,-0.184546567215345
5212105,5,-17.802,-49.6197,10812,0,76,0,1587173.6,"LVd",0.132502365112965,0.0379865675671904,20942,0.0293727680359834,-0.00333775879240444,-0.00964395372777538,-0.00377954400166398,-1.19700010567732,-0.243526597666127
5105101,1,-11.2639,-57.5244,0,0,0,0,NA,"PVAd",0.0997000582818563,5.6997143912884e-05,20946,2.74831410965774,-3.38781180386968,-0.714903789881779,0.392051034680367,-4.46543222437545,0.676048322223167
5105101,2,-11.2639,-57.5244,0,0,0,0,NA,"PVAd",0.0997000582818563,5.6997143912884e-05,20947,0.026364975687531,-0.0188176441183959,-0.00854975674798629,0.00684665557079066,-1.29070829332439,-0.245569470824965
5105101,4,-11.2639,-57.5244,1296.5,0,2,0,114381.9,"PVAd",0.0997000582818563,5.6997143912884e-05,20949,2.51768406417172,-3.23159917178189,-0.705254780116544,0.956114145436118,-4.16276277676767,0.246717179469416
5105101,5,-11.2639,-57.5244,4834.37,0,11,0,416160.13,"PVAd",0.0997000582818563,5.6997143912884e-05,20950,0.0274551788334048,-0.0159240312287735,-0.00797429086235881,0.00716210256537146,-1.50446426864788,-0.344974123120748
5105101,6,-11.2639,-57.5244,4004.26,0,9,0,683119.48,"PVAd",0.0997000582818563,5.6997143912884e-05,20951,0.0260830331083165,-0.0097611115881143,-0.00477681347763109,0.00428703459411229,-1.41876680619101,-0.249414464795288
5105150,1,-11.3728,-58.7483,0,0,0,0,NA,"PVAd",0.0957220503589106,0.00021214392920029,21042,2.478737278645,-3.35549855042816,-0.541138818499767,0.43191991533103,-4.44218784974227,0.592777200551091
5105150,2,-11.3728,-58.7483,0,0,0,0,NA,"PVAd",0.0957220503589106,0.00021214392920029,21043,0.0247100089254694,-0.015461865729377,-0.00937708031328273,0.00493287920933134,-1.27190065120012,-0.246864714890178
5105150,5,-11.3728,-58.7483,542,0,2,0,45501.82,"PVAd",0.0957220503589106,0.00021214392920029,21046,2.76181646039377,-2.03219584762701,-0.262826106504713,0.721735633221687,-4.27619885100517,0.520068112733383
5105150,6,-11.3728,-58.7483,1579.58,0,2,0,116961.04,"PVAd",0.0957220503589106,0.00021214392920029,21047,0.0240789994525101,-0.000508816087969354,-0.00361280999858387,0.00276635355514526,-1.36133333941497,-0.265291441971664
4311205,2,-29.2299,-53.6772,18564.98,0,149,0,2545791.44,"PVd",0.137930250522717,0.010495791158245,21067,-1.32037274011949,-0.719015230284057,-1.49617702352766,0.561392069103477,3.8751066125244,-1.13283400062692
4311205,3,-29.2299,-53.6772,9987.96,0,92,0,1493051.73,"PVd",0.137930250522717,0.010495791158245,21068,-0.0360417892431703,-0.0153432916243765,-0.0161798257911233,-0.00816765342063365,0.982348463502837,0.188501246965987
4311205,4,-29.2299,-53.6772,14920.43,83,146,16679263.3354028,2313279.61,"PVd",0.137930250522717,0.010495791158245,21069,-0.0313773796496229,-0.00680520248468328,0.013978401696642,0.00636444235442802,0.960584707152881,0.0366754504752618
4311205,5,-29.2299,-53.6772,35109.67,15,379,642288.249747018,8246304.67,"PVd",0.137930250522717,0.010495791158245,21070,-0.0292149715871844,-0.0156776087616794,-0.00361174537134604,-0.00925655489327671,1.04011081821593,0.278162207426536
4311205,6,-29.2299,-53.6772,26356.52,76,264,13006044.9812482,8352836.04,"PVd",0.137930250522717,0.010495791158245,21071,-0.0450358466216586,-0.000180152949630484,0.0232162421937365,-0.0114688471641279,0.973268625957781,0.303620709906926
3525854,1,-23.0884,-47.7868,0,0,0,0,NA,"PVAd",0.121702181066743,0.0625613634579841,21082,1.03086395890074,0.770818230515519,0.354832205016761,0.223562143345619,0.922261283961291,0.239537803903292
